flow_display,label,start_ts,eval_n,duration_s,total_pkts,total_bytes,pkts_up,mean_pkt_sz,std_pkt_sz,min_pkt_sz,max_pkt_sz,mean_pkt_sz_up,std_iat,mean_iat_up,std_iat_up,std_iat_down,byte_ratio_up,pkt_ratio_up,seq_size_00,seq_size_01,seq_size_02,seq_size_03,seq_size_04,seq_size_05,seq_size_06,seq_size_07,seq_size_08,seq_size_09,seq_size_10,seq_size_11,seq_size_12,seq_size_13,seq_size_14,seq_size_15,seq_size_16,seq_size_17,seq_size_18,seq_size_19,seq_dir_00,seq_dir_01,seq_dir_02,seq_dir_03,seq_dir_04,seq_dir_05,seq_dir_06,seq_dir_07,seq_dir_08,seq_dir_09,seq_dir_10,seq_dir_11,seq_dir_12,seq_dir_13,seq_dir_14,seq_dir_15,seq_dir_16,seq_dir_17,seq_dir_18,seq_dir_19,seq_iat_00,seq_iat_01,seq_iat_02,seq_iat_03,seq_iat_04,seq_iat_05,seq_iat_06,seq_iat_07,seq_iat_08,seq_iat_09,seq_iat_10,seq_iat_11,seq_iat_12,seq_iat_13,seq_iat_14,seq_iat_15,seq_iat_16,seq_iat_17,seq_iat_18,seq_iat_19,tls_up_00,tls_up_01,tls_up_02,tls_up_03,tls_up_04,tls_up_05,tls_up_06,tls_up_07,tls_up_08,tls_up_09,tls_up_10,tls_up_11,tls_up_12,tls_up_13,tls_up_14,tls_up_15,tls_up_16,tls_up_17,tls_up_18,tls_up_19,tls_down_00,tls_down_01,tls_down_02,tls_down_03,tls_down_04,tls_down_05,tls_down_06,tls_down_07,tls_down_08,tls_down_09,tls_down_10,tls_down_11,tls_down_12,tls_down_13,tls_down_14,tls_down_15,tls_down_16,tls_down_17,tls_down_18,tls_down_19
10.11.0.40:59404 → 10.11.0.5:9443,0,1782734113.826277,n5,0.0076169967651367,5,3826,3,765.2,966.9424491664436,80,2425,297.0,0.0005360171792084,0.0004994869232177,0.0004983443367928,0.0,0.2328802927339257,0.6,2425,80,510,715,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012459754943847,0.0007300376892089,0.0001218318939208,0.0001471042633056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,710,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:47334 → 10.11.0.5:9443,0,1782734120.588951,n3,0.0078017711639404,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0006455211317928,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001288890838623,0.0003759860992431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:47334 → 10.11.0.5:9443,0,1782734120.588951,n5,0.0082550048828125,5,3813,3,762.6,969.2065311377136,80,2425,292.6666666666667,0.0005170276431413,0.0004146099090576,0.0004009008230356,0.0,0.2302648832939942,0.6,2425,80,510,715,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001288890838623,0.0003759860992431,0.0003221035003662,0.0001311302185058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,710,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:47334 → 10.11.0.5:9443,0,1782734120.588951,n8,1.4295179843902588,8,4998,5,624.75,775.5755006076824,80,2425,335.2,0.5344292960829432,0.3555230498313904,0.7104113214635235,0.0032705954444453,0.3353341336534614,0.625,2425,80,510,715,83,387,715,83,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001288890838623,0.0003759860992431,0.0003221035003662,0.0001311302185058,0.0058369636535644,1.4153029918670654,0.0001230239868164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,710,78,710,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,382,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:47334 → 10.11.0.5:9443,0,1782734120.588951,n10,7.44023585319519,10,5409,5,540.9,711.6287187384538,24,2425,335.2,1.9968767843275756,0.3555230498313904,0.7104113214635235,2.8428947591801554,0.3098539471251618,0.5,2425,80,510,715,83,387,715,83,387,24,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.001288890838623,0.0003759860992431,0.0003221035003662,0.0001311302185058,0.0058369636535644,1.4153029918670654,0.0001230239868164,0.007584810256958,6.003133058547974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,710,78,710,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,382,382,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:47256 → 10.11.0.5:9443,0,1782734130.543215,n3,0.0070328712463378,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0006237733579612,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011820793151855,0.0002999305725097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:47256 → 10.11.0.5:9443,0,1782734130.543215,n5,0.0075080394744873,5,3821,3,764.2,967.8097436996592,80,2425,295.3333333333333,0.0004762036715047,0.0003875494003295,0.000406464207039,0.0,0.2318764721277152,0.6,2425,80,510,715,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011820793151855,0.0002999305725097,0.0003750324249267,0.0001001358032226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,710,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:47256 → 10.11.0.5:9443,0,1782734130.543215,n8,0.0709168910980224,8,26840,3,3355.0,3671.670542332001,80,8539,295.3333333333333,0.0238168133194192,0.0003875494003295,0.000406464207039,0.0316577144329763,0.03301043219076,0.375,2425,80,510,715,91,7240,7240,8539,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011820793151855,0.0002999305725097,0.0003750324249267,0.0001001358032226,0.0633418560028076,5.50746917724e-05,1.1920928955e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,710,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,16401,6608,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:47264 → 10.11.0.5:9443,0,1782734137.131193,n3,0.0062530040740966,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.000476090800779,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010831356048583,0.0004098415374755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:47264 → 10.11.0.5:9443,0,1782734137.131193,n5,0.0068371295928955,5,3510,3,702.0,981.4201444845118,80,2425,191.66666666666663,0.0003874949621197,0.0004969835281372,0.0004212998977148,0.0,0.1638176638176638,0.6,2425,80,510,401,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010831356048583,0.0004098415374755,0.000385046005249,0.0001990795135498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,396,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:47264 → 10.11.0.5:9443,0,1782734137.131193,n8,0.6577050685882568,8,4350,5,543.75,778.1953023318944,80,2425,214.4,0.2427777305322742,0.1629654765129089,0.3251490656085218,0.0042151906132715,0.2464367816091954,0.625,2425,80,510,401,94,343,401,96,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010831356048583,0.0004098415374755,0.000385046005249,0.0001990795135498,0.0068700313568115,0.6438188552856445,0.0001790523529052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,396,89,396,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,338,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:47264 → 10.11.0.5:9443,0,1782734137.131193,n10,5.455770015716553,10,5110,6,511.0,689.8389506093272,80,2425,245.5,1.5833678772957924,1.0899853706359863,2.091917985163228,0.3739451024153584,0.2882583170254403,0.6,2425,80,510,401,94,343,401,96,359,401,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.0010831356048583,0.0004098415374755,0.000385046005249,0.0001990795135498,0.0068700313568115,0.6438188552856445,0.0001790523529052,0.0081470012664794,4.789917945861816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,396,89,396,91,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,338,354,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:40500 → 10.11.0.5:9443,0,1782734148.052995,n3,0.0057971477508544,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0004900835544846,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010061264038085,0.0003130435943603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:40500 → 10.11.0.5:9443,0,1782734148.052995,n5,0.006235122680664,5,3508,3,701.6,981.7302582685328,80,2425,191.0,0.0003808755270147,0.0003755092620849,0.0001915152796335,0.0,0.1633409350057012,0.6,2425,80,510,401,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010061264038085,0.0003130435943603,0.0001978874206542,0.0002400875091552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,396,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:40500 → 10.11.0.5:9443,0,1782734148.052995,n8,0.1084730625152587,8,26530,3,3316.25,3705.926556592446,80,8542,191.0,0.0384597688888842,0.0003755092620849,0.0001915152796335,0.0510108165980811,0.0215981907274783,0.375,2425,80,510,401,92,7240,7240,8542,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010061264038085,0.0003130435943603,0.0001978874206542,0.0002400875091552,0.10207200050354,0.0001358985900878,3.00407409667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,396,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,16401,6611,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:40504 → 10.11.0.5:9443,0,1782734154.065056,n3,0.0070559978485107,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0006920512525488,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013718605041503,0.0003931522369384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:40504 → 10.11.0.5:9443,0,1782734154.065056,n5,0.0078628063201904,5,3512,3,702.4,981.1107480809696,80,2425,192.33333333333331,0.0005344778907455,0.000599980354309,0.0006633913955614,0.0,0.1642938496583143,0.6,2425,80,510,401,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013718605041503,0.0003931522369384,0.0006759166717529,0.0001308917999267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,396,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:40504 → 10.11.0.5:9443,0,1782734154.065056,n8,2.750686883926392,8,4447,5,555.875,775.1190576752894,80,2425,215.2,1.024857508734072,0.6860060095787048,1.3710954473257788,0.0179859147209329,0.2419608724983134,0.625,2425,80,510,401,96,436,401,98,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013718605041503,0.0003931522369384,0.0006759166717529,0.0001308917999267,0.0263941287994384,2.716254949569702,0.0001749992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,396,91,396,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,431,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:40504 → 10.11.0.5:9443,0,1782734154.065056,n10,5.658147811889648,10,11602,6,1160.2,2081.5143952847834,80,6754,246.16666666666663,1.2254661991648872,1.1302969932556153,1.5481923120662664,1.5870038165229348,0.1273056369591449,0.6,2425,80,510,401,96,436,401,98,6754,401,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.0013718605041503,0.0003931522369384,0.0006759166717529,0.0001308917999267,0.0263941287994384,2.716254949569702,0.0001749992370605,0.0467360019683837,2.860724925994873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,396,91,396,93,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,431,6749,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:40504 → 10.11.0.5:9443,0,1782734154.065056,n15,7.636715888977051,15,12900,9,860.0,1727.6806500541206,80,6754,230.11111111111111,1.0833312484295436,0.9526618719100952,1.3412297086723104,1.4229093903954724,0.1605426356589147,0.6,2425,80,510,401,96,436,401,98,6754,401,98,360,401,95,344,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,0,0,0,0,0,0,0.0013718605041503,0.0003931522369384,0.0006759166717529,0.0001308917999267,0.0263941287994384,2.716254949569702,0.0001749992370605,0.0467360019683837,2.860724925994873,0.0003631114959716,0.0064458847045898,1.962651014328003,0.000349998474121,0.0087580680847167,0.0,0.0,0.0,0.0,0.0,69,396,91,396,93,396,93,396,90,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,431,6749,355,339,0,0,0,0,0,0,0,0,0,0
10.11.0.40:55772 → 10.11.0.5:9443,0,1782734180.82078,n3,0.0058069229125976,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0005028961964319,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010781288146972,0.0003669261932373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:55772 → 10.11.0.5:9443,0,1782734180.82078,n5,0.0061640739440917,5,3500,3,700.0,982.9778736065224,80,2425,188.33333333333331,0.0004313361492736,0.0003620386123657,0.000356225163614,0.0,0.1614285714285714,0.6,2425,80,510,401,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010781288146972,0.0003669261932373,0.0002470016479492,0.0001101493835449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,396,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:35828 → 10.11.0.5:9443,0,1782734202.768498,n3,0.0063650608062744,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0006079261429211,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012178421020507,0.0003581047058105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:35828 → 10.11.0.5:9443,0,1782734202.768498,n5,0.0068199634552001,5,3839,3,767.8,968.7874895971768,80,2425,301.3333333333333,0.0004828413013433,0.0004065036773681,0.0003783101122337,0.0,0.2354779890596509,0.6,2425,80,510,740,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012178421020507,0.0003581047058105,0.0003159046173095,0.0001389980316162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,735,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:35828 → 10.11.0.5:9443,0,1782734202.768498,n8,2.343935966491699,8,5060,5,632.5,775.3999889457974,80,2425,347.2,0.8802474858204522,0.5844822525978088,1.168233217787092,0.003776020451788,0.3430830039525692,0.625,2425,80,510,740,84,389,740,92,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012178421020507,0.0003581047058105,0.0003159046173095,0.0001389980316162,0.0064611434936523,2.3303709030151367,0.0002839565277099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,735,79,735,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:35828 → 10.11.0.5:9443,0,1782734202.768498,n10,2.388813018798828,10,16740,5,1674.0,2392.525536842699,80,7240,347.2,0.7746912732468744,0.5844822525978088,1.168233217787092,1.186311667620165,0.1037037037037037,0.5,2425,80,510,740,84,389,740,92,7240,4440,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0012178421020507,0.0003581047058105,0.0003159046173095,0.0001389980316162,0.0064611434936523,2.3303709030151367,0.0002839565277099,0.0448131561279296,6.38961791992e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,735,79,735,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,11675,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:55490 → 10.11.0.5:9443,0,1782734212.984491,n3,0.0054309368133544,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0004504655168844,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009510517120361,0.0003139972686767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:55490 → 10.11.0.5:9443,0,1782734212.984491,n5,0.0058348178863525,5,3839,3,767.8,968.7874895971768,80,2425,301.3333333333333,0.0003678632051737,0.0003589391708374,0.0003548764644617,0.0,0.2354779890596509,0.6,2425,80,510,740,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009510517120361,0.0003139972686767,0.000295877456665,0.000108003616333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,735,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:55490 → 10.11.0.5:9443,0,1782734212.984491,n8,1.9470739364624023,8,5052,5,631.5,776.2013729880742,80,2425,345.6,0.7306265856273171,0.4854892492294311,0.9703792983540436,0.0040600902107514,0.342042755344418,0.625,2425,80,510,740,84,389,740,84,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009510517120361,0.0003139972686767,0.000295877456665,0.000108003616333,0.0066030025482177,1.934455156326294,0.000180959701538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,735,79,735,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:55490 → 10.11.0.5:9443,0,1782734212.984491,n10,2.865229845046997,10,6181,6,618.1,690.1048954084202,80,2425,411.3333333333333,0.6765946330038186,0.5720225811004639,0.8623613364646376,1.118828302439067,0.3992881410774955,0.6,2425,80,510,740,84,389,740,84,389,740,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.0009510517120361,0.0003139972686767,0.000295877456665,0.000108003616333,0.0066030025482177,1.934455156326294,0.000180959701538,0.0073609352111816,0.9107949733734132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,735,79,735,79,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,384,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:55490 → 10.11.0.5:9443,0,1782734212.984491,n15,4.110517978668213,15,8623,9,574.8666666666667,606.3010646142567,80,2425,376.55555555555554,0.6050472950827964,0.5125113725662231,0.7601634673368157,0.828502288543912,0.393018670996173,0.6,2425,80,510,740,84,389,740,84,389,740,97,1132,740,84,389,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,0,0,0,0,0,0,0.0009510517120361,0.0003139972686767,0.000295877456665,0.000108003616333,0.0066030025482177,1.934455156326294,0.000180959701538,0.0073609352111816,0.9107949733734132,0.0005099773406982,0.0610501766204834,1.178128957748413,0.000288963317871,0.00531005859375,0.0,0.0,0.0,0.0,0.0,69,735,79,735,79,735,92,735,79,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,384,1127,384,0,0,0,0,0,0,0,0,0,0
10.11.0.40:45526 → 10.11.0.5:9443,0,1782734225.022026,n3,0.0071468353271484,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0007077298801949,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014278888702392,0.0004270076751708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:45526 → 10.11.0.5:9443,0,1782734225.022026,n5,0.0077009201049804,5,3847,3,769.4,967.3814139211069,80,2425,304.0,0.0005625691367704,0.0004905462265014,0.0004617608722853,0.0,0.2370678450740837,0.6,2425,80,510,740,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014278888702392,0.0004270076751708,0.0003900527954101,0.0001640319824218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,735,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
