flow_display,label,duration_s,total_pkts,total_bytes,pkts_up,mean_pkt_sz,std_pkt_sz,min_pkt_sz,max_pkt_sz,mean_pkt_sz_up,std_iat,mean_iat_up,std_iat_up,std_iat_down,byte_ratio_up,pkt_ratio_up,entropy,seq_size_00,seq_size_01,seq_size_02,seq_size_03,seq_size_04,seq_size_05,seq_size_06,seq_size_07,seq_size_08,seq_size_09,seq_size_10,seq_size_11,seq_size_12,seq_size_13,seq_size_14,seq_size_15,seq_size_16,seq_size_17,seq_size_18,seq_size_19,seq_dir_00,seq_dir_01,seq_dir_02,seq_dir_03,seq_dir_04,seq_dir_05,seq_dir_06,seq_dir_07,seq_dir_08,seq_dir_09,seq_dir_10,seq_dir_11,seq_dir_12,seq_dir_13,seq_dir_14,seq_dir_15,seq_dir_16,seq_dir_17,seq_dir_18,seq_dir_19,seq_iat_00,seq_iat_01,seq_iat_02,seq_iat_03,seq_iat_04,seq_iat_05,seq_iat_06,seq_iat_07,seq_iat_08,seq_iat_09,seq_iat_10,seq_iat_11,seq_iat_12,seq_iat_13,seq_iat_14,seq_iat_15,seq_iat_16,seq_iat_17,seq_iat_18,seq_iat_19,tls_up_03,tls_up_04,tls_up_05,tls_up_06,tls_up_07,tls_up_08,tls_up_09,tls_up_10,tls_up_11,tls_up_12,tls_up_13,tls_up_14,tls_up_15,tls_up_16,tls_up_17,tls_up_18,tls_up_19,tls_down_08,tls_down_09,tls_down_10,tls_down_11,tls_down_12,tls_down_13,tls_down_14,tls_down_15,tls_down_16,tls_down_17,tls_down_18,tls_down_19
10.11.0.30:43482 → 10.11.0.5:8440,1,0.012605905532836914,7,1216,3,173.71428571428572,110.61753068676815,27,287,148,0.0004803705827390586,0.00008356571197509766,0.00009828645072740488,0.0006842639388057635,0.3651315789473684,0.42857142857142855,5.581954882778696,80,287,275,287,89,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001220703125,0.000030994415283203125,0.0000050067901611328125,0.000009059906005859375,0.00121307373046875,0.00003790855407714844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53116 → 10.11.0.5:8442,3,0.012997150421142578,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0003711202725676823,0.00008857250213623047,0.00010536712127723508,0.0005294315437536695,0.3656532456861134,0.42857142857142855,5.525554250365621,80,275,90,287,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016307830810546875,0.000014066696166992188,0.00017881393432617188,0.0001239776611328125,0.001001119613647461,0.00004887580871582031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:36360 → 10.11.0.20:9443,0,15.802778959274292,23,5508,11,239.47826086956522,112.35004938511574,24,574,164.54545454545453,1.445435132753856,1.028103280067444,1.2619810706134964,1.806052357888717,0.3286129266521423,0.4782608695652174,5.581954882778696,80,574,173,310,173,310,173,310,173,310,173,310,173,310,173,310,173,310,173,310,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0.0004398822784423828,0.00024390220642089844,0.0046291351318359375,0.13372397422790527,0.004235982894897461,0.6614570617675781,0.003325939178466797,2.234910011291504,0.004302978515625,0.3046600818634033,0.005918979644775391,0.183243989944458,0.001013040542602539,3.876054048538208,0.005527973175048828,1.9594879150390625,0.0008130073547363281,0.40290403366088867,0.007397890090942383,168,168,168,168,168,168,168,168,0,0,0,0,0,0,0,0,0,305,305,305,305,305,305,305,305,19,0,0,0
10.11.0.40:55432 → 10.11.0.20:9443,0,19.683305025100708,51,21871,4,428.84313725490193,795.0061225562739,24,4178,105.75,0.3614866526362165,6.560040712356567,11.360914839415381,0.3568366630516997,0.019340679438525903,0.0784313725490196,5.581954882778696,80,289,574,151,90,175,170,170,171,4178,170,170,171,173,173,594,170,175,628,175,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.00010895729064941406,0.00008821487426757813,0.0001468658447265625,0.0001270771026611328,0.29801201820373535,0.8899250030517578,0.783470869064331,0.7218241691589355,0.1765727996826172,0.4157111644744873,1.003173828125,0.42533206939697266,0.7311339378356934,0.2603011131286621,0.033531904220581055,0.7308671474456787,0.5276260375976563,0.0007848739624023438,0.7414889335632324,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,165,165,166,4173,165,165,166,168,168,589,165
10.11.0.40:49480 → 10.11.0.20:9443,0,30.539992094039917,56,83525,2,1491.517857142857,460.10816874736264,24,1648,129.5,0.23360420593918055,0.00035190582275390625,0,0.2106473106656695,0.003100868003591739,0.03571428571428571,5.631099367586925,80,574,179,241,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.00021791458129882813,0.00013399124145507813,0.0002529621124267578,0.0001270771026611328,0.5112459659576416,0.8250749111175537,0.7722439765930176,0.43567919731140137,0.6588180065155029,0.8346078395843506,0.6844241619110107,0.570347785949707,0.7519080638885498,0.31873106956481934,0.7760469913482666,0.32138895988464355,0.5119729042053223,0.6459250450134277,0.37653613090515137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643
10.11.0.30:34466 → 10.11.0.5:8442,3,0.006242990493774414,7,1216,3,173.71428571428572,110.61753068676815,27,287,148,0.00022232266808866228,0.000040411949157714844,0.000047373057726244895,0.0003135020585472419,0.3651315789473684,0.42857142857142855,5.71875,80,287,275,89,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006198883056640625,0.000011920928955078125,0.0000069141387939453125,0.0000011920928955078125,0.0005619525909423828,0.000017881393432617188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:56694 → 10.11.0.5:8444,5,0.015138864517211914,7,1299,3,185.57142857142858,104.45709987495208,27,287,175.66666666666666,0.00046981859837245786,0.00011551380157470703,0.00013638720178125308,0.0006644422101929289,0.40569668976135487,0.42857142857142855,5.506099367586925,80,287,276,171,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020384788513183594,0.000008106231689453125,0.000019073486328125,0.000015974044799804688,0.0011949539184570313,0.00004506111145019531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:39526 → 10.11.0.5:8445,6,0.018279075622558594,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0005872260686869351,0.00018155574798583984,0.00018021992423258287,0.0008303110521611382,0.3656532456861134,0.42857142857142855,5.71875,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021409988403320313,0.00009489059448242188,0.00003409385681152344,0.00002002716064453125,0.0015139579772949219,0.000064849853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:56718 → 10.11.0.5:8444,5,0.013210058212280273,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00041279423097947764,0.00008106231689453125,0.0000903628432073568,0.0005848139157862097,0.3656532456861134,0.42857142857142855,5.65625,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011706352233886719,0.000027894973754882813,0.000012159347534179688,0.0000050067901611328125,0.0010459423065185547,0.00003600120544433594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:57606 → 10.11.0.20:9443,0,2.6539270877838135,19,5141,4,270.57894736842104,281.76257061368244,24,934,105.75,0.19994815213058292,0.8807183901468912,1.523999182973839,0.20940947843856728,0.08227971211826493,0.21052631578947367,5.550704882778696,80,289,574,151,90,172,170,934,169,772,172,178,782,175,329,30,26,24,24,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,0.0004010200500488281,0.0013041496276855469,0.0006668567657470703,0.00046706199645996094,0.2439439296722412,0.38042116165161133,0.0004668235778808594,0.2628951072692871,0.0005319118499755859,0.34589505195617676,0.4981861114501953,0.00011491775512695313,0.5435969829559326,0.00032401084899902344,0.3616669178009033,0.0006301403045654297,0.0002589225769042969,0.0003840923309326172,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,165,929,164,767,167,173,777,170,324,21,19
10.11.0.40:56064 → 10.11.0.20:9443,0,5.40266489982605,31,33123,4,1068.483870967742,1565.8194632197703,24,4178,105.75,0.17258243458560354,1.7991653283437092,3.1145242648268896,0.169093086067976,0.012770582374784893,0.12903225806451613,5.662349367586925,80,289,574,151,90,4178,594,178,4178,169,926,4178,173,4178,593,175,594,4178,173,593,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0001800060272216797,0.00011897087097167969,0.0002551078796386719,0.00024700164794921875,0.40904879570007324,0.4111671447753906,0.06799101829528809,0.33742284774780273,0.19156718254089355,0.0005068778991699219,0.21867609024047852,0.3779439926147461,0.029060840606689453,0.409649133682251,0.3701179027557373,0.03919816017150879,0.40873289108276367,0.3832590579986572,0.025536060333251953,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4173,589,173,4173,164,921,4173,168,4173,588,170,589
10.11.0.30:39446 → 10.11.0.5:8444,5,0.021358013153076172,7,1216,3,173.71428571428572,110.61753068676815,27,287,148,0.0009504383708887968,0.00015151500701904297,0.00016774445707335825,0.0014121622472464575,0.3651315789473684,0.42857142857142855,5.556804250365621,80,287,287,275,89,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015115737915039063,0.000051021575927734375,0.00006794929504394531,0.000032901763916015625,0.0023970603942871094,0.000052928924560546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:44040 → 10.11.0.5:8444,5,0.006337165832519531,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00020469655711717513,0.00004947185516357422,0.00005883700052120807,0.0002896181613945927,0.3656532456861134,0.42857142857142855,5.65625,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007510185241699219,0.000015974044799804688,0.0000059604644775390625,0.0000019073486328125,0.0005211830139160156,0.0000209808349609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:43844 → 10.11.0.20:9443,0,0.7541871070861816,16,122508,4,7656.75,9303.013185701358,24,28135,155.5,0.07254518811412017,0.17774764696756998,0.1566988164809366,0.10703717488923228,0.005077219446893264,0.25,5.601409765557392,80,184,574,7240,7240,14480,14480,5792,21720,1448,28135,185,20308,173,445,24,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,0,0,0,0,0,0.0005309581756591797,0.0001850128173828125,0.10064911842346191,0.00011587142944335938,0.00006103515625,0.00008702278137207031,0.000026941299438476563,0.00012111663818359375,0.0000438690185546875,0.0000400543212890625,0.13339996337890625,0.18188714981079102,0.11609482765197754,0.02503514289855957,0.18926095962524414,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16401,16401,16401,16401,2094,16401,3897,440,19,0,0,0
10.11.0.30:43596 → 10.11.0.5:8441,2,0.01968216896057129,7,1344,3,192,104.7950380504726,27,287,190.66666666666666,0.0006613174664063987,0.0001430511474609375,0.00015577475209626435,0.000975478780229346,0.4255952380952381,0.42857142857142855,5.519454882778696,80,287,287,276,216,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015997886657714844,0.0000591278076171875,0.00003409385681152344,0.000032901763916015625,0.0016870498657226563,0.00006985664367675781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:39424 → 10.11.0.5:8445,6,0.01184988021850586,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00040530571278825557,0.00007355213165283203,0.00008277641047539588,0.0005753837292584705,0.3656532456861134,0.42857142857142855,5.71875,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010514259338378906,0.000026941299438476563,0.000007867813110351563,0.000007152557373046875,0.0010259151458740234,0.00003814697265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:45142 → 10.11.0.5:8445,6,0.020235061645507813,7,1216,3,173.71428571428572,110.61753068676815,27,287,148,0.0009907741207271915,0.0001424551010131836,0.0001589779125830923,0.0014412149895651587,0.3651315789473684,0.42857142857142855,5.65625,80,287,287,275,89,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013899803161621094,0.00007486343383789063,0.00004100799560546875,0.000030040740966796875,0.0024950504302978516,0.000064849853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:39768 → 10.11.0.5:8444,5,0.02309393882751465,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0007661963240313659,0.00013506412506103516,0.00015695486385456937,0.0011044654405815864,0.3656532456861134,0.42857142857142855,5.65625,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016999244689941406,0.00006508827209472656,0.000010967254638671875,0.000024080276489257813,0.0019359588623046875,0.000051021575927734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:35898 → 10.11.0.20:9443,0,7.961745977401733,39,13051,4,334.64102564102564,245.3443860093171,24,931,105.75,0.2073746579972716,2.6520809332529702,4.592303385049174,0.2056546896160545,0.0324113094782009,0.10256410256410256,5.519454882778696,80,289,574,151,90,171,593,175,328,593,171,594,169,321,594,594,174,931,175,594,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0003008842468261719,0.00006699562072753906,0.0005519390106201172,0.0004181861877441406,0.11567091941833496,0.5039749145507813,0.46430110931396484,0.0001709461212158203,0.15260004997253418,0.5112900733947754,0.10827088356018066,0.44702601432800293,0.00028705596923828125,0.17546391487121582,0.6242821216583252,0.04964780807495117,0.0003571510314941406,0.25901103019714355,0.3189728260040283,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,588,170,323,588,166,589,164,316,589,589,169
10.11.0.30:53458 → 10.11.0.5:8441,2,0.011219978332519531,7,1344,3,192,104.7950380504726,27,287,190.66666666666666,0.0003137021541339807,0.00005602836608886719,0.00006204016100803601,0.0004429022185903271,0.4255952380952381,0.42857142857142855,5.570159765557392,80,287,276,287,216,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007891654968261719,0.0000209808349609375,0.000010013580322265625,0.0000021457672119140625,0.0007929801940917969,0.000025033950805664063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:46402 → 10.11.0.5:8444,5,0.01749897003173828,7,1308,3,186.85714285714286,104.3031296613043,27,287,178.66666666666666,0.000721145770939936,0.0001519918441772461,0.00015864073779500514,0.0010671177745151116,0.40978593272171254,0.42857142857142855,5.488204882778696,80,287,287,276,180,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001671314239501953,0.00005888938903808594,0.00003814697265625,0.00003981590270996094,0.0018391609191894531,0.00007891654968261719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:46720 → 10.11.0.5:8445,6,0.007265806198120117,7,1216,3,173.71428571428572,110.61753068676815,27,287,148,0.00022294671208716846,0.00004947185516357422,0.000058499825733120914,0.0003185951173397575,0.3651315789473684,0.42857142857142855,5.581954882778696,80,287,275,287,89,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006890296936035156,0.00002193450927734375,0.0000011920928955078125,0.0000069141387939453125,0.0005669593811035156,0.0000209808349609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:59004 → 10.11.0.20:9443,0,1.202355146408081,29,130042,10,4484.206896551724,7543.556031376857,24,28053,167.1,0.0673874896237662,0.10218667984008789,0.08651503300925294,0.10296334103106206,0.012849694714015472,0.3448275862068966,5.625,80,574,173,1955,173,1780,173,156,184,7240,7240,10136,4344,21720,21720,28053,173,310,184,2509,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,0,0.0005350112915039063,0.00008392333984375,0.01947307586669922,0.04968595504760742,0.010460138320922852,0.06206083297729492,0.030657052993774414,0.013942956924438477,0.15472006797790527,0.0000591278076171875,0.000030994415283203125,0.000007867813110351563,0.0008440017700195313,0.000024080276489257813,0.0013308525085449219,0.06180119514465332,0.0027229785919189453,0.14398598670959473,0.1813490390777588,168,179,168,179,168,168,180,0,0,0,0,0,0,0,0,0,0,151,16401,16401,16401,16401,16401,16401,2012,305,2504,151,151
10.11.0.40:56298 → 10.11.0.20:9443,0,37.31133008003235,34,8382,17,246.52941176470588,93.0836167904697,80,574,167.52941176470588,1.2856437206101858,1.8868823796510696,1.2621392890908114,1.2620742669254215,0.33977570985445,0.5,5.625,80,574,173,310,173,310,173,310,173,310,173,310,173,310,173,310,173,310,173,310,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0.0003390312194824219,0.0002269744873046875,0.0037119388580322266,0.66680908203125,0.003726959228515625,0.7301211357116699,0.004223823547363281,4.120298147201538,0.009532928466796875,2.133600950241089,0.002103090286254883,1.0844478607177734,0.0033881664276123047,0.6115520000457764,0.0026209354400634766,0.11200308799743652,0.006076812744140625,2.615612030029297,0.005555152893066406,168,168,168,168,168,168,168,168,168,168,168,168,168,168,0,0,0,305,305,305,305,305,305,305,305,305,305,305,305
10.11.0.40:40808 → 10.11.0.20:9443,0,9.13963508605957,8,2040,5,255,176.13063333787227,80,574,142.8,0.5313598029112828,0.3533197045326233,0.7059969768900245,0.9959202522435714,0.35,0.625,5.644454882778696,80,574,225,99,361,225,85,391,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003688335418701172,0.00021505355834960938,0.00012493133544921875,0.0046350955963134766,1.4076800346374512,0.0002548694610595703,0.005484104156494141,0,0,0,0,0,0,0,0,0,0,0,0,220,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42242 → 10.11.0.5:8443,4,0.0126800537109375,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00043606187812533895,0.00006842613220214844,0.00007991042477665508,0.0006122380677207754,0.3656532456861134,0.42857142857142855,5.538909765557392,80,287,275,90,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010585784912109375,0.000019073486328125,0.000011920928955078125,0.00001811981201171875,0.0011029243469238281,0.00003600120544433594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:33472 → 10.11.0.5:8440,1,0.01220393180847168,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0005417923100192583,0.00008845329284667969,0.00009980373727379707,0.0007942507777673333,0.3656532456861134,0.42857142857142855,5.570159765557392,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009608268737792969,0.000035762786865234375,0.000027179718017578125,0.000017881393432617188,0.0013689994812011719,0.00004100799560546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:50058 → 10.11.0.20:9443,0,7.123929977416992,18,4089,2,227.16666666666666,196.43836033668353,24,594,27,0.34191618958783465,0.0036728382110595703,0,0.32879530598014034,0.013206162876008804,0.1111111111111111,5.769454882778696,174,170,594,175,173,172,174,594,173,175,474,171,172,594,30,26,24,24,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,0,0.9938240051269531,0.32927680015563965,0.43121910095214844,0.6638960838317871,0.33466386795043945,0.634443998336792,0.23715996742248535,0.27263617515563965,0.297501802444458,0.0023241043090820313,0.8817079067230225,0.7743241786956787,0.07368183135986328,0.864678144454956,0.0028409957885742188,0.0006070137023925781,0.00022482872009277344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,168,170,469,166,167,589,21,19,0,0,0
10.11.0.40:56942 → 10.11.0.20:9443,0,23.176188945770264,14,6760,7,482.85714285714283,491.5401004289176,80,1790,159.71428571428572,0.910054587129354,1.1820809841156006,1.0789996806946718,1.0741544633142766,0.16538461538461538,0.5,5.6875,80,574,173,783,173,1790,173,779,173,445,173,1115,173,156,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0.00028896331787109375,0.0001709461212158203,0.019502878189086914,1.6913120746612549,0.037127017974853516,2.720015048980713,0.01919698715209961,1.8144619464874268,0.030709028244018555,0.3353860378265381,0.01940298080444336,0.40491199493408203,0.021748065948486328,0,0,0,0,0,0,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,774,440,1110,151,0,0,0,0,0,0,0,0
10.11.0.40:50598 → 10.11.0.20:9443,0,8.45924997329712,7,24015,3,3430.714285714286,4004.1770571194656,80,8565,132,0.06741786590382717,0.0002624988555908203,0.00021983796183282328,0.09549540453900866,0.016489693941286694,0.42857142857142855,5.476409765557392,80,574,225,91,7240,7240,8565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003380775451660156,0.00007987022399902344,0.00010704994201660156,0.16526293754577637,0.00006604194641113281,0.000027894973754882813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:37742 → 10.11.0.20:9443,0,24.482059955596924,8,3565,4,445.625,516.7516500768457,80,1622,149.75,1.0392950076094183,1.4391626516977947,1.255325411830828,1.23724849797838,0.16802244039270686,0.5,5.55680425036562,80,574,173,1622,173,156,173,614,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003299713134765625,0.00021195411682128906,0.025936126708984375,2.286223888397217,0.02195596694946289,1.9828300476074219,0.01294708251953125,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:54746 → 10.11.0.20:9443,0,20.663400173187256,23,5508,11,239.47826086956522,112.35004938511574,24,574,164.54545454545453,1.518548832928572,1.5538785934448243,1.4010145979760416,1.7076217960317484,0.3286129266521423,0.4782608695652174,5.613204882778696,80,574,173,310,173,310,173,310,173,310,173,310,173,310,173,310,173,310,173,310,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0.00039696693420410156,0.00019097328186035156,0.0035240650177001953,1.435887098312378,0.004180908203125,3.247575044631958,0.00551605224609375,1.7309319972991943,0.00521397590637207,0.11027002334594727,0.0032968521118164063,2.361140012741089,0.005213022232055664,3.951555013656616,0.0023720264434814453,0.436129093170166,0.006126880645751953,2.160188913345337,0.0030050277709960938,168,168,168,168,168,168,168,168,0,0,0,0,0,0,0,0,0,305,305,305,305,305,305,305,305,19,0,0,0
10.11.0.30:44868 → 10.11.0.5:8442,3,0.017940998077392578,7,1282,3,183.14285714285714,105.0482882161478,27,287,170,0.0007499159093433006,0.0001825094223022461,0.0002055080333391193,0.0011155260175428868,0.39781591263650545,0.42857142857142855,5.6875,80,287,287,276,154,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021600723266601563,0.00006580352783203125,0.00004601478576660156,0.00003719329833984375,0.0019168853759765625,0.00007009506225585938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
